  10.00,  -1.27,  11.27,
   8.70,  -2.57,  11.27,
   9.30,  -1.97,  11.27,
  10.20,  -1.07,  11.27,
  10.70,  -0.57,  11.27,
   9.80,  -1.47,  11.27,
  11.80,   0.53,  11.27,
  10.10,  -1.17,  11.27,
  12.20,   0.93,  11.27,
  10.60,  -0.67,  11.27,
  11.40,   0.13,  11.27,
   9.10,  -2.17,  11.27,
   9.30,  -1.97,  11.27,
  10.50,  -0.77,  11.27,
   9.10,  -2.17,  11.27,
   9.10,  -2.17,  11.27,
  11.70,   0.43,  11.27,
  11.60,   0.33,  11.27,
  10.20,  -1.07,  11.27,
  11.80,   0.53,  11.27,
  11.20,  -0.07,  11.27,
   9.20,  -2.07,  11.27,
  12.20,   0.93,  11.27,
   9.60,  -1.67,  11.27,
  12.50,   1.23,  11.27,
  12.50,   1.23,  11.27,
  12.10,   0.83,  11.27,
  12.40,   1.13,  11.27,
  11.40,   0.13,  11.27,
  14.00,   2.73,  11.27,
  11.00,  -0.27,  11.27,
  11.60,   0.33,  11.27,
   9.20,  -2.07,  11.27,
  11.80,   0.53,  11.27,
  13.50,   2.23,  11.27,
  12.90,   1.63,  11.27,
  12.30,   1.03,  11.27,
  10.10,  -1.17,  11.27,
   9.10,  -2.17,  11.27,
   9.50,  -1.77,  11.27,
  12.00,   0.73,  11.27,
  13.00,   1.73,  11.27,
  12.30,   1.03,  11.27,
  12.50,   1.23,  11.27,
  11.80,   0.53,  11.27,
  13.90,   2.63,  11.27,
  13.50,   2.23,  11.27,
  13.60,   2.33,  11.27,
  14.50,   3.23,  11.27,
