 -11.50,  -6.26,  -5.24,
  -2.40,   2.84,  -5.24,
  -7.80,  -2.56,  -5.24,
 -10.10,  -4.86,  -5.24,
  -2.40,   2.84,  -5.24,
  -5.40,  -0.16,  -5.24,
  -4.00,   1.24,  -5.24,
  -9.50,  -4.26,  -5.24,
  -7.60,  -2.36,  -5.24,
  -3.70,   1.54,  -5.24,
  -8.60,  -3.36,  -5.24,
 -10.90,  -5.66,  -5.24,
  -7.90,  -2.66,  -5.24,
  -3.50,   1.74,  -5.24,
  -4.20,   1.04,  -5.24,
  -5.30,  -0.06,  -5.24,
  -1.80,   3.44,  -5.24,
  -4.50,   0.74,  -5.24,
  -3.70,   1.54,  -5.24,
  -4.00,   1.24,  -5.24,
  -4.40,   0.84,  -5.24,
  -5.20,   0.04,  -5.24,
  -4.60,   0.64,  -5.24,
  -4.90,   0.34,  -5.24,
  -5.00,   0.24,  -5.24,
  -1.40,   3.84,  -5.24,
  -9.60,  -4.36,  -5.24,
  -2.40,   2.84,  -5.24,
  -3.30,   1.94,  -5.24,
  -2.80,   2.44,  -5.24,
  -3.90,   1.34,  -5.24,
  -2.90,   2.34,  -5.24,
  -6.10,  -0.86,  -5.24,
  -6.50,  -1.26,  -5.24,
  -2.20,   3.04,  -5.24,
  -8.20,  -2.96,  -5.24,
  -5.50,  -0.26,  -5.24,
  -6.60,  -1.36,  -5.24,
  -4.50,   0.74,  -5.24,
  -8.60,  -3.36,  -5.24,
  -2.80,   2.44,  -5.24,
  -6.70,  -1.46,  -5.24,
  -2.10,   3.14,  -5.24,
  -2.20,   3.04,  -5.24,
  -4.60,   0.64,  -5.24,
  -6.00,  -0.76,  -5.24,
  -2.70,   2.54,  -5.24,
  -6.10,  -0.86,  -5.24,
  -6.40,  -1.16,  -5.24,
