   7.50,  -1.11,   8.61,
   7.40,  -1.21,   8.61,
   9.90,   1.29,   8.61,
   6.40,  -2.21,   8.61,
  10.70,   2.09,   8.61,
   8.70,   0.09,   8.61,
   9.00,   0.39,   8.61,
   6.50,  -2.11,   8.61,
   5.30,  -3.31,   8.61,
   5.00,  -3.61,   8.61,
   7.40,  -1.21,   8.61,
   8.20,  -0.41,   8.61,
  10.10,   1.49,   8.61,
   5.10,  -3.51,   8.61,
   9.00,   0.39,   8.61,
   7.70,  -0.91,   8.61,
   8.30,  -0.31,   8.61,
  10.20,   1.59,   8.61,
   8.00,  -0.61,   8.61,
   8.50,  -0.11,   8.61,
   6.80,  -1.81,   8.61,
   8.60,  -0.01,   8.61,
  10.50,   1.89,   8.61,
   7.00,  -1.61,   8.61,
   5.80,  -2.81,   8.61,
  10.80,   2.19,   8.61,
   8.00,  -0.61,   8.61,
   9.60,   0.99,   8.61,
  11.70,   3.09,   8.61,
   5.40,  -3.21,   8.61,
  10.10,   1.49,   8.61,
   9.00,   0.39,   8.61,
   8.80,   0.19,   8.61,
  12.80,   4.19,   8.61,
   9.60,   0.99,   8.61,
  11.60,   2.99,   8.61,
  13.60,   4.99,   8.61,
   5.40,  -3.21,   8.61,
   8.20,  -0.41,   8.61,
   9.60,   0.99,   8.61,
  10.30,   1.69,   8.61,
   9.50,   0.89,   8.61,
   7.70,  -0.91,   8.61,
   7.80,  -0.81,   8.61,
   8.10,  -0.51,   8.61,
   8.10,  -0.51,   8.61,
  11.00,   2.39,   8.61,
  10.70,   2.09,   8.61,
   7.10,  -1.51,   8.61,
