  12.20,  -1.53,  13.73,
  11.80,  -1.93,  13.73,
  14.30,   0.57,  13.73,
  10.60,  -3.13,  13.73,
  13.40,  -0.33,  13.73,
  13.70,  -0.03,  13.73,
  12.50,  -1.23,  13.73,
  15.10,   1.37,  13.73,
   9.30,  -4.43,  13.73,
  13.80,   0.07,  13.73,
  12.70,  -1.03,  13.73,
  14.40,   0.67,  13.73,
  12.20,  -1.53,  13.73,
  11.80,  -1.93,  13.73,
  13.80,   0.07,  13.73,
  12.70,  -1.03,  13.73,
  12.80,  -0.93,  13.73,
  16.40,   2.67,  13.73,
  13.00,  -0.73,  13.73,
  13.00,  -0.73,  13.73,
  13.80,   0.07,  13.73,
  15.80,   2.07,  13.73,
  13.80,   0.07,  13.73,
  13.60,  -0.13,  13.73,
  14.90,   1.17,  13.73,
  14.70,   0.97,  13.73,
  14.40,   0.67,  13.73,
  14.10,   0.37,  13.73,
  13.40,  -0.33,  13.73,
  10.90,  -2.83,  13.73,
  15.90,   2.17,  13.73,
  15.40,   1.67,  13.73,
  14.90,   1.17,  13.73,
  15.80,   2.07,  13.73,
  13.70,  -0.03,  13.73,
  14.10,   0.37,  13.73,
  13.90,   0.17,  13.73,
  13.50,  -0.23,  13.73,
  16.80,   3.07,  13.73,
  11.90,  -1.83,  13.73,
  13.00,  -0.73,  13.73,
  14.10,   0.37,  13.73,
  14.60,   0.87,  13.73,
  13.50,  -0.23,  13.73,
  13.30,  -0.43,  13.73,
  14.80,   1.07,  13.73,
  15.20,   1.47,  13.73,
  14.60,   0.87,  13.73,
  15.10,   1.37,  13.73,
